0	0.0166667
1	0.0118489
2	0.0159051
3	0.0165502
4	0.0155347
5	0.0158502
6	0.0161608
7	0.016514
8	0.0156867
9	0.0164067
10	0.0160213
11	0.0153393
12	0.0164747
13	0.0152002
14	0.0169613
15	0.0160177
16	0.0159914
17	0.0160149
18	0.0159138
19	0.0153208
20	0.0165715
21	0.0154255
22	0.0163707
23	0.0158917
24	0.0159402
25	0.0155409
26	0.0162494
27	0.015915
28	0.0159437
29	0.0158984
30	0.0322421
31	0.0160382
32	0.0166658
33	0.016066
34	0.0150545
35	0.0166308
36	0.0163155
37	0.0161392
38	0.0160001
39	0.015908
40	0.0159927
41	0.0155484
42	0.0163731
43	0.0160031
44	0.0157539
45	0.0159621
46	0.0159764
47	0.0157629
48	0.0156335
49	0.0159361
50	0.0160009
51	0.03225
52	0.0159591
53	0.0159911
54	0.0158419
55	0.016989
56	0.0151125
57	0.016757
58	0.0162479
59	0.0158589
60	0.0156853
61	0.0164614
62	0.0153628
63	0.0164415
64	0.0160714
65	0.0159613
66	0.0151779
67	0.0165626
68	0.0154273
69	0.0158677
70	0.0159579
71	0.0160106
72	0.0160766
73	0.0163806
74	0.0157253
75	0.0159395
76	0.0319371
77	0.0163456
78	0.0157774
79	0.0163704
80	0.0155467
81	0.0159465
82	0.0164518
83	0.0160833
84	0.0161856
85	0.0164417
86	0.0154136
87	0.0164094
88	0.0155986
89	0.0164587
90	0.0155732
91	0.0161891
92	0.015268
93	0.0164245
94	0.0161382
95	0.0156177
96	0.0159216
97	0.0161272
98	0.0157591
99	0.0159671
100	0.0320132
101	0.0159439
102	0.0169959
103	0.0155675
104	0.0164518
105	0.0161175
106	0.016038
107	0.015309
108	0.0163556
109	0.0162095
110	0.0153036
111	0.0166508
112	0.0158186
113	0.0152719
114	0.0164731
115	0.0163214
116	0.015704
117	0.015933
118	0.0154974
119	0.0162758
120	0.015809
121	0.0162847
122	0.0157013
123	0.0158799
124	0.0322895
125	0.0159068
126	0.0163174
127	0.0155942
128	0.0162865
129	0.0158562
130	0.0169358
131	0.0152884
132	0.0163871
133	0.0163093
134	0.015975
135	0.0158856
136	0.0161292
137	0.0149263
138	0.016745
139	0.0155107
140	0.016393
141	0.0158143
142	0.016036
143	0.0159761
144	0.0154938
145	0.0482166
146	0.0164868
147	0.016303
148	0.0159593
149	0.0152153
150	0.0162816
151	0.0159799
152	0.0162751
153	0.016171
154	0.0154227
155	0.0159086
156	0.0159374
157	0.0164383
158	0.0154993
159	0.0162928
160	0.0158452
161	0.0160057
162	0.0158095
163	0.0159847
164	0.0319975
165	0.0164018
166	0.0162932
167	0.0162258
168	0.0152195
169	0.0166433
170	0.0161472
171	0.0160112
172	0.0154549
173	0.0158564
174	0.015881
175	0.0167417
176	0.0157917
177	0.0160386
178	0.015563
179	0.0163642
180	0.0160641
181	0.0156505
182	0.0160723
183	0.0157419
184	0.0161611
185	0.0158157
186	0.0159121
187	0.0160086
188	0.0158669
189	0.0321698
190	0.0169021
191	0.0149908
192	0.0161804
193	0.0160472
194	0.0157556
195	0.0159772
196	0.0166544
197	0.0153154
198	0.064728
199	0.0156073
200	0.0164786
201	0.0157132
202	0.0161204
203	0.0159422
204	0.0158414
205	0.0157358
206	0.0168364
207	0.0158356
208	0.0151599
209	0.0159847
210	0.0170248
211	0.0159912
212	0.0159957
213	0.015877
214	0.0151911
215	0.0163277
216	0.0156
217	0.0165241
218	0.0155239
219	0.0161591
220	0.0161427
221	0.0162714
222	0.0156728
223	0.0162773
224	0.0317916
225	0.0156296
226	0.0321531
227	0.016405
228	0.047874
229	0.0162806
230	0.0153055
231	0.0480927
232	0.0161013
233	0.0158923
234	0.0169133
235	0.0151896
236	0.0168209
237	0.0150967
238	0.0158853
239	0.0168381
240	0.01612
241	0.0150788
242	0.0168953
243	0.0154559
244	0.0164836
245	0.0161632
246	0.0154087
247	0.0165939
248	0.0158625
249	0.0161344
250	0.0153066
251	0.0166923
252	0.0160144
253	0.0159625
254	0.0150604
255	0.0169688
256	0.0156186
257	0.0153807
258	0.01698
259	0.0160217
260	0.0159389
261	0.0150244
262	0.0170045
263	0.0154058
264	0.0162611
265	0.015965
266	0.0157655
267	0.0158456
268	0.0161062
269	0.0165123
270	0.0152095
271	0.0169352
272	0.0160176
273	0.015376
274	0.0160707
275	0.0163862
276	0.0161782
277	0.0149882
278	0.016085
279	0.0169239
280	0.0159889
281	0.0150303
282	0.016945
283	0.0150379
284	0.0169654
285	0.0156715
286	0.0154437
287	0.0159978
288	0.0159817
289	0.0159774
290	0.0169631
291	0.0159633
292	0.0160632
293	0.0159792
294	0.0157175
295	0.0153678
296	0.0169202
297	0.0151293
298	0.0168946
299	0.0155437
300	0.0153838
301	0.0160268
302	0.0167684
303	0.0157714
304	0.016012
305	0.0159116
306	0.0164608
307	0.0150849
308	0.0160747
309	0.0159077
310	0.0167417
311	0.015365
312	0.0163803
313	0.0157042
314	0.0159236
315	0.0165909
316	0.0159498
317	0.0160987
318	0.0159378
319	0.0161302
320	0.0161757
321	0.0159973
322	0.0154084
323	0.0165613
324	0.0160791
325	0.0149939
326	0.0169932
327	0.0160071
328	0.0157213
329	0.0162673
330	0.0160093
331	0.015998
332	0.0150666
333	0.016634
334	0.016296
335	0.0151673
336	0.016022
337	0.0162699
338	0.0165303
339	0.015057
340	0.0162139
341	0.0167069
342	0.0160017
343	0.0153702
344	0.0164938
345	0.0153291
346	0.0159583
347	0.0160324
348	0.0165133
349	0.016331
350	0.0160019
351	0.0160005
352	0.0159846
353	0.0156884
354	0.0153675
355	0.016006
356	0.0159311
357	0.0161547
358	0.0168191
359	0.0158182
360	0.0155596
361	0.0162897
362	0.0163632
363	0.0160125
364	0.0160085
365	0.0151609
366	0.016455
367	0.0163823
368	0.0153334
369	0.0164853
370	0.0161809
371	0.0159885
372	0.0160184
373	0.01599
374	0.0160781
375	0.0158511
376	0.0161573
377	0.0160245
378	0.0151458
379	0.016215
380	0.0164419
381	0.0155332
382	0.0155369
383	0.0170325
384	0.015903
385	0.0153495
386	0.0167442
387	0.0154366
388	0.0166714
389	0.0150322
390	0.0161264
391	0.0157306
392	0.0162818
393	0.0160414
394	0.0166584
395	0.0159995
396	0.0157556
397	0.0162551
398	0.0156285
399	0.0163945
400	0.0159888
401	0.0159845
402	0.0159957
403	0.0152478
404	0.0159015
405	0.0168698
406	0.0159791
407	0.0152691
408	0.0159258
409	0.016748
410	0.0153566
411	0.0163603
412	0.0154143
413	0.01695
414	0.0159181
415	0.0160575
416	0.0160062
417	0.015921
418	0.0154436
419	0.0165096
420	0.0161433
421	0.0159812
422	0.0159897
423	0.0160126
424	0.0160022
425	0.0158443
426	0.0161008
427	0.0160449
428	0.0158415
429	0.0161446
430	0.0155843
431	0.015495
432	0.0159741
433	0.0166845
434	0.0158978
435	0.0159849
436	0.0160042
437	0.0156164
438	0.0167927
439	0.0159974
440	0.0155022
441	0.0161893
442	0.0156961
443	0.0158969
444	0.0164962
445	0.0161913
446	0.0161739
447	0.0157211
448	0.0152511
449	0.0169853
450	0.0159427
451	0.0154817
452	0.0166494
453	0.0159806
