0	0.0166667
1	0.0217114
2	0.01678
3	0.016226
4	0.0150572
5	0.0164292
6	0.0164748
7	0.0159356
8	0.0161095
9	0.0158409
10	0.0157587
11	0.0163304
12	0.0153508
13	0.0156527
14	0.0170944
15	0.0160638
16	0.0150386
17	0.0159384
18	0.0168436
19	0.0156654
20	0.015407
21	0.016369
22	0.0158398
23	0.0159352
24	0.0163578
25	0.0155821
26	0.0162158
27	0.0159944
28	0.0157678
29	0.0160506
30	0.0325706
31	0.0163616
32	0.0151163
33	0.0168248
34	0.015792
35	0.015213
36	0.0171193
37	0.0156183
38	0.0157079
39	0.0163385
40	0.0162686
41	0.0149243
42	0.0162556
43	0.0157156
44	0.0166815
45	0.0155913
46	0.0161534
47	0.0157947
48	0.0160964
49	0.0159616
50	0.0157344
51	0.0329161
52	0.0151835
53	0.0164367
54	0.0161858
55	0.0160565
56	0.0160283
57	0.0158408
58	0.0164505
59	0.0157618
60	0.0162609
61	0.0150176
62	0.0170025
63	0.0150025
64	0.0164654
65	0.0154681
66	0.0163612
67	0.0159816
68	0.0161864
69	0.0159392
70	0.0156852
71	0.0159809
72	0.0163328
73	0.0321695
74	0.0161293
75	0.0162199
76	0.0150364
77	0.0160109
78	0.016662
79	0.0156432
80	0.0158426
81	0.0158352
82	0.0161092
83	0.0329295
84	0.0154184
85	0.0166136
86	0.0159585
87	0.0158696
88	0.0151963
89	0.0159818
90	0.0159974
91	0.0164609
92	0.0158031
93	0.0157176
94	0.0161679
95	0.0160547
96	0.0327618
97	0.0149677
98	0.016833
99	0.0151852
100	0.0163884
101	0.0163814
102	0.0151584
103	0.0159794
104	0.0170912
105	0.0160289
106	0.0151177
107	0.0165401
108	0.0161554
109	0.0160994
110	0.0160259
111	0.0159123
112	0.0157978
113	0.015947
114	0.0158022
115	0.0159591
116	0.0157709
117	0.015884
118	0.0161935
119	0.015671
120	0.0323839
121	0.0166202
122	0.015916
123	0.0151225
124	0.016451
125	0.0164852
126	0.0160188
127	0.0159977
128	0.0158816
129	0.0153418
130	0.0169032
131	0.0159928
132	0.0158669
133	0.0160669
134	0.0159746
135	0.0157814
136	0.0160657
137	0.0153168
138	0.0165896
139	0.0157108
140	0.0159728
141	0.0155425
142	0.0484813
143	0.0156817
144	0.0159136
145	0.0169678
146	0.0154611
147	0.0157381
148	0.0164702
149	0.0155379
150	0.0160134
151	0.0168863
152	0.0159081
153	0.0160811
154	0.0151581
155	0.0168574
156	0.0149333
157	0.0166396
158	0.0161585
159	0.0159924
160	0.0160169
161	0.0156044
162	0.0157117
163	0.0162991
164	0.0156467
165	0.0160873
166	0.0159169
167	0.0160542
168	0.0329547
169	0.0159082
170	0.0152653
171	0.0157548
172	0.0163865
173	0.0155867
174	0.0170892
175	0.015928
176	0.016007
177	0.0478001
178	0.016171
179	0.0150062
180	0.0170526
181	0.0158269
182	0.0157523
183	0.0160418
184	0.0157661
185	0.0159768
186	0.0154822
187	0.0162935
188	0.0157398
189	0.0323731
190	0.0159895
191	0.0165734
192	0.0162064
193	0.0149717
194	0.0163175
195	0.0165828
196	0.0160232
197	0.0158238
198	0.0161978
199	0.0160294
200	0.0158873
201	0.0155619
202	0.0166227
203	0.0149606
204	0.0168073
205	0.0156347
206	0.0161595
207	0.0158963
208	0.0154041
209	0.0164602
210	0.0156929
211	0.0161295
212	0.0160234
213	0.0158459
214	0.0322033
215	0.0166257
216	0.0150101
217	0.0159934
218	0.0166962
219	0.016226
220	0.0150926
221	0.0170138
222	0.0160617
223	0.0160182
224	0.0158845
225	0.0160931
226	0.0159736
227	0.0158501
228	0.0159426
229	0.0158207
230	0.0316409
231	0.0160904
232	0.0158869
233	0.0160977
234	0.0158601
235	0.0328089
236	0.0149557
237	0.0160909
238	0.0168728
239	0.0152362
240	0.0164544
241	0.0156
242	0.0159636
243	0.0168596
244	0.0160383
245	0.0149188
246	0.0169055
247	0.0160844
248	0.0156967
249	0.0153253
250	0.0169537
251	0.0157846
252	0.0158717
253	0.0160442
254	0.0160188
255	0.0157733
256	0.015489
257	0.0161932
258	0.015962
259	0.0161299
260	0.0327759
261	0.0160063
262	0.015983
263	0.015648
264	0.015341
265	0.0160725
266	0.0168969
267	0.0153986
268	0.0166747
269	0.0155119
270	0.0165179
271	0.016013
272	0.0160018
273	0.0149913
274	0.0167915
275	0.0151375
276	0.0168386
277	0.0158107
278	0.015652
279	0.0159527
280	0.0161125
281	0.0158468
282	0.0161292
283	0.0326982
284	0.0160471
285	0.0153102
286	0.0165247
287	0.015026
288	0.017075
289	0.0156565
290	0.0157783
291	0.0166477
292	0.014836
293	0.0170769
294	0.0160468
295	0.0159739
296	0.0160069
297	0.0158755
298	0.0156789
299	0.0156766
300	0.0163889
301	0.0160521
302	0.015632
303	0.0161122
304	0.0155808
305	0.0162427
306	0.015808
307	0.0161546
308	0.0157471
309	0.0160734
310	0.0329049
311	0.01527
312	0.0163314
313	0.0164116
314	0.0154995
315	0.0165468
316	0.0160736
317	0.015967
318	0.0157838
319	0.0161977
320	0.0149176
321	0.0162152
322	0.0163583
323	0.0156554
324	0.0159142
325	0.0158581
326	0.0164723
327	0.0158651
328	0.0156192
329	0.0162432
330	0.0159188
331	0.0159992
332	0.0158569
333	0.0331524
334	0.0158208
335	0.0159955
336	0.0154038
337	0.0164946
338	0.0161621
339	0.0157618
340	0.015302
341	0.0169938
342	0.0151485
343	0.0160273
344	0.0161078
345	0.0163202
346	0.0164354
347	0.0156341
348	0.0153546
349	0.0161805
350	0.0163214
351	0.0160152
352	0.0155349
353	0.0160988
354	0.0160424
355	0.0157023
356	0.0326312
357	0.0157572
358	0.0165202
359	0.0151196
360	0.016229
361	0.0165786
362	0.0156023
363	0.0155824
364	0.0170163
365	0.0149632
366	0.0171911
367	0.0159196
368	0.0154133
369	0.0166225
370	0.0156451
371	0.01602
372	0.0153228
373	0.0164936
374	0.0160235
375	0.0158734
376	0.0156147
377	0.0162936
378	0.0155204
379	0.0161086
380	0.0160536
381	0.0330026
382	0.015912
383	0.0151881
384	0.0159245
385	0.0168924
386	0.0159605
387	0.0150299
388	0.0170698
389	0.0159624
390	0.0159413
391	0.0160451
392	0.0154926
393	0.0164118
394	0.0153865
395	0.0165439
396	0.0151588
397	0.0166222
398	0.0159449
399	0.015822
400	0.0157431
401	0.0161557
402	0.0157555
403	0.0159414
404	0.016099
405	0.0320059
406	0.0168186
407	0.0150996
408	0.016326
409	0.0166488
410	0.0150943
411	0.0169433
412	0.0160916
413	0.0159081
414	0.0159641
415	0.015213
416	0.016738
417	0.0160892
418	0.0152481
419	0.0165345
420	0.0159806
421	0.0159013
422	0.0158594
423	0.0159652
424	0.0157336
425	0.0161675
426	0.0158375
427	0.0157969
428	0.015911
429	0.0321881
430	0.0168891
431	0.0156796
432	0.0161713
433	0.0151066
434	0.0163837
435	0.0166175
436	0.015999
437	0.0151873
438	0.016826
439	0.0149417
440	0.0170907
441	0.0155566
442	0.0162584
443	0.0152555
444	0.0166602
445	0.0158432
446	0.015885
447	0.0161202
448	0.0157078
449	0.016051
450	0.0156556
451	0.03305
452	0.0160014
453	0.0150709
454	0.0167544
455	0.0150772
456	0.0163538
457	0.0161811
458	0.016201
459	0.0164521
460	0.0159425
461	0.0157887
462	0.0161798
463	0.0156184
464	0.0163492
465	0.0155984
466	0.0161017
467	0.0159461
468	0.0159688
469	0.0156812
470	0.0162478
471	0.0155252
472	0.0161938
473	0.016011
474	0.0158092
475	0.0158669
476	0.0326588
477	0.016029
478	0.0161904
479	0.0152751
480	0.0168258
481	0.0155065
482	0.0166001
483	0.0154277
484	0.0165983
485	0.0159574
486	0.016041
487	0.0159667
488	0.0155141
489	0.0164738
490	0.0151232
491	0.0160602
492	0.0163459
493	0.0158858
494	0.0160495
495	0.0158174
496	0.0161167
497	0.015894
498	0.0326486
499	0.0151167
500	0.0159033
501	0.0159784
502	0.0160698
503	0.0159012
504	0.0166672
505	0.0161534
506	0.0161441
507	0.0161603
508	0.0160023
509	0.0160085
510	0.0159367
511	0.0160497
512	0.0154001
513	0.0161834
514	0.0160924
515	0.0159176
516	0.0157667
517	0.0160714
518	0.0159636
519	0.0155816
520	0.0162315
521	0.015759
522	0.016059
523	0.016003
524	0.0320537
525	0.0158474
526	0.0168615
527	0.0153
528	0.0168012
529	0.0159561
530	0.0161588
531	0.0150092
532	0.0169537
533	0.0159794
534	0.0160184
535	0.0160434
536	0.0154112
537	0.0165903
538	0.0155697
539	0.0161727
540	0.0157811
541	0.0159585
542	0.0158033
543	0.0161714
544	0.0156587
545	0.0159111
546	0.0158253
547	0.0161075
548	0.0324285
549	0.015708
550	0.016738
551	0.0151885
552	0.0158419
553	0.0170053
554	0.0159945
555	0.0156221
556	0.0165328
557	0.0150273
558	0.0160883
559	0.0167919
560	0.0149432
561	0.0169179
562	0.0159958
563	0.0158478
564	0.0159694
565	0.0158019
566	0.0158319
567	0.015636
568	0.0160139
569	0.0159431
570	0.0163878
571	0.0157846
572	0.032156
573	0.0157184
574	0.0170401
575	0.0154615
576	0.016468
577	0.0153065
578	0.0167176
579	0.0161128
580	0.01604
581	0.0153966
582	0.0166103
